pop,n,step_ratio,pattern,pattern_full,rep,seed,target_path_seed,feedback_noise_seed,feedback_bias_seed
500,4,2.5,sharp,legacy_vector_sharp,11,1297358306,1297370651,13930395,445074176
500,4,2.5,sharp,legacy_vector_sharp,12,860725996,860738341,748354945,1229951822
500,4,2.5,sharp,legacy_vector_sharp,13,1376561798,1376574143,176575830,586512521
500,4,2.5,sharp,legacy_vector_sharp,14,672256468,672268813,1095061591,615336119
500,4,2.5,sharp,legacy_vector_sharp,15,1607116148,1607128493,1014893590,423650802
500,4,2.5,sharp,legacy_vector_sharp,16,168756309,168768654,394648058,27055585
500,4,2.5,sharp,legacy_vector_sharp,17,1519262606,1519274951,874981025,1151885307
500,4,2.5,sharp,legacy_vector_sharp,18,465441682,465454027,760058648,176956417
500,4,2.5,sharp,legacy_vector_sharp,19,1756989280,1757001625,842842874,1478510709
500,4,2.5,sharp,legacy_vector_sharp,20,765239611,765251956,79548587,1331739228
500,4,2.5,sharp,legacy_vector_sharp,21,49771133,49783478,749956743,1363902872
500,4,2.5,sharp,legacy_vector_sharp,22,1107135330,1107147675,345587686,1134745744
500,4,2.5,sharp,legacy_vector_sharp,23,370362693,370375038,1012735854,925548618
500,4,2.5,sharp,legacy_vector_sharp,24,1155999922,1156012267,1793043328,629731666
500,4,2.5,sharp,legacy_vector_sharp,25,446619742,446632087,345466564,1212115318
500,4,2.5,sharp,legacy_vector_sharp,26,385447151,385459496,1095202797,1760955548
500,4,2.5,sharp,legacy_vector_sharp,27,1429769759,1429782104,1703686812,1236744516
500,4,2.5,sharp,legacy_vector_sharp,28,560904922,560917267,301512347,648817630
500,4,2.5,sharp,legacy_vector_sharp,29,1140745131,1140757476,216322105,88863258
500,4,2.5,sharp,legacy_vector_sharp,30,544472658,544485003,17558921,1656192557
500,4,2.5,sharp,legacy_vector_sharp,31,448817968,448830313,260309422,304460885
500,4,2.5,sharp,legacy_vector_sharp,32,383629371,383641716,452335693,1537435200
500,4,2.5,sharp,legacy_vector_sharp,33,598781119,598793464,1663023481,511463956
500,4,2.5,sharp,legacy_vector_sharp,34,84081709,84094054,244538949,366788916
500,4,2.5,sharp,legacy_vector_sharp,35,924722619,924734964,1621150727,1761177156
500,4,2.5,sharp,legacy_vector_sharp,36,1441581400,1441593745,1426784113,1184840745
500,4,2.5,sharp,legacy_vector_sharp,37,650122101,650134446,749042976,1573595110
500,4,2.5,sharp,legacy_vector_sharp,38,1435975605,1435987950,1663107989,1112442666
500,4,2.5,sharp,legacy_vector_sharp,39,1541940526,1541952871,640717606,1147232826
500,4,2.5,sharp,legacy_vector_sharp,40,1013980388,1013992733,78833279,259258257
500,4,2.5,sharp,legacy_vector_sharp,41,614573099,614585444,726266296,528540025
500,4,2.5,sharp,legacy_vector_sharp,42,1413411986,1413424331,525728979,1285470871
500,4,2.5,sharp,legacy_vector_sharp,43,1783163483,1783175828,222553719,1344668268
500,4,2.5,sharp,legacy_vector_sharp,44,1794728685,1794741030,1142138432,1080379218
500,4,2.5,sharp,legacy_vector_sharp,45,1046831136,1046843481,638618794,509841939
500,4,2.5,sharp,legacy_vector_sharp,46,1152420054,1152432399,416568740,595405137
500,4,2.5,sharp,legacy_vector_sharp,47,611297090,611309435,1360295694,1084305330
500,4,2.5,sharp,legacy_vector_sharp,48,1146053103,1146065448,272114923,980166237
500,4,2.5,sharp,legacy_vector_sharp,49,436210460,436222805,769264289,1222868700
500,4,2.5,sharp,legacy_vector_sharp,50,1574738610,1574750955,1678934562,669237821
500,4,2.5,sharp,legacy_vector_sharp,51,163169585,163181930,609016230,1331712515
500,4,2.5,sharp,legacy_vector_sharp,52,427953478,427965823,621987374,135558612
500,4,2.5,sharp,legacy_vector_sharp,53,1094419115,1094431460,1367891080,828963974
500,4,2.5,sharp,legacy_vector_sharp,54,1124631968,1124644313,943343232,1470430605
500,4,2.5,sharp,legacy_vector_sharp,55,1176992959,1177005304,981960173,785862015
500,4,2.5,sharp,legacy_vector_sharp,56,951366541,951378886,842714721,616644215
500,4,2.5,sharp,legacy_vector_sharp,57,804162491,804174836,1726314697,1170313830
500,4,2.5,sharp,legacy_vector_sharp,58,475372982,475385327,1136596923,843190317
500,4,2.5,sharp,legacy_vector_sharp,59,738755661,738768006,267206046,1679309654
500,4,2.5,sharp,legacy_vector_sharp,60,121067644,121079989,904756800,1735366366
500,4,2.5,sharp,legacy_vector_sharp,61,1518005372,1518017717,492277660,1099938599
500,4,2.5,sharp,legacy_vector_sharp,62,1428061615,1428073960,1707515778,1773179513
500,4,2.5,sharp,legacy_vector_sharp,63,1632207251,1632219596,999326606,1634601275
500,4,2.5,sharp,legacy_vector_sharp,64,1074804548,1074816893,380333726,809607401
500,4,2.5,sharp,legacy_vector_sharp,65,1215648485,1215660830,670470582,376142230
500,4,2.5,sharp,legacy_vector_sharp,66,1078888629,1078900974,1734552687,569528598
500,4,2.5,sharp,legacy_vector_sharp,67,449822397,449834742,731142929,412906193
500,4,2.5,sharp,legacy_vector_sharp,68,1756302440,1756314785,1381235783,1485269177
500,4,2.5,sharp,legacy_vector_sharp,69,874232227,874244572,151162323,1413308703
500,4,2.5,sharp,legacy_vector_sharp,70,507428649,507440994,1461060768,556405918
500,4,2.5,sharp,legacy_vector_sharp,71,245713109,245725454,651861079,991348971
500,4,2.5,sharp,legacy_vector_sharp,72,806181467,806193812,589008301,1596753007
500,4,2.5,sharp,legacy_vector_sharp,73,721666403,721678748,1568624737,582669252
500,4,2.5,sharp,legacy_vector_sharp,74,1480236403,1480248748,299377610,978316060
500,4,2.5,sharp,legacy_vector_sharp,75,698330523,698342868,899218165,332866077
500,4,2.5,sharp,legacy_vector_sharp,76,624981013,624993358,1062851294,968488060
500,4,2.5,sharp,legacy_vector_sharp,77,1234718012,1234730357,1691640409,17020200
500,4,2.5,sharp,legacy_vector_sharp,78,1425618938,1425631283,771033701,183286201
500,4,2.5,sharp,legacy_vector_sharp,79,1527212937,1527225282,1655861722,568702261
500,4,2.5,sharp,legacy_vector_sharp,80,1791891082,1791903427,1679044265,1476009415
500,4,2.5,sharp,legacy_vector_sharp,81,398055789,398068134,1774652960,1009998943
500,4,2.5,sharp,legacy_vector_sharp,82,1086102943,1086115288,1605594130,1061910906
500,4,2.5,sharp,legacy_vector_sharp,83,611761631,611773976,1195321926,1373400540
500,4,2.5,sharp,legacy_vector_sharp,84,1494877559,1494889904,1243991881,1424509904
500,4,2.5,sharp,legacy_vector_sharp,85,1280251524,1280263869,1625974959,702194520
500,4,2.5,sharp,legacy_vector_sharp,86,1658249826,1658262171,149986061,392149994
500,4,2.5,sharp,legacy_vector_sharp,87,109515791,109528136,1785930771,780973154
500,4,2.5,sharp,legacy_vector_sharp,88,641129856,641142201,892695502,471216776
500,4,2.5,sharp,legacy_vector_sharp,89,300906018,300918363,1040482560,1208708432
500,4,2.5,sharp,legacy_vector_sharp,90,300619409,300631754,1076973794,848064083
500,4,2.5,sharp,legacy_vector_sharp,91,1060615305,1060627650,864758029,1029041223
500,4,2.5,sharp,legacy_vector_sharp,92,952112610,952124955,1615614494,510675345
500,4,2.5,sharp,legacy_vector_sharp,93,630677432,630689777,617842108,1076100940
500,4,2.5,sharp,legacy_vector_sharp,94,1528826528,1528838873,709139020,1066793688
500,4,2.5,sharp,legacy_vector_sharp,95,1231254195,1231266540,1495863405,479853009
500,4,2.5,sharp,legacy_vector_sharp,96,1508331081,1508343426,1614552361,1592261171
500,4,2.5,sharp,legacy_vector_sharp,97,1383690903,1383703248,1359386251,1289359027
500,4,2.5,sharp,legacy_vector_sharp,98,1243731565,1243743910,310098085,920214257
500,4,2.5,sharp,legacy_vector_sharp,99,412072522,412084867,728938513,764130657
500,4,2.5,zigzag,legacy_vector_zigzag,0,739569829,739582174,179591012,1464587126
500,4,2.5,zigzag,legacy_vector_zigzag,1,215093975,215106320,472812515,617283264
500,4,2.5,zigzag,legacy_vector_zigzag,2,839989604,840001949,173414091,987559274
500,4,2.5,zigzag,legacy_vector_zigzag,3,1010507082,1010519427,1301174042,81535895
500,4,2.5,zigzag,legacy_vector_zigzag,4,1166833424,1166845769,1412551828,549317802
500,4,2.5,zigzag,legacy_vector_zigzag,5,653149797,653162142,229817574,614701067
500,4,2.5,zigzag,legacy_vector_zigzag,6,1395780666,1395793011,444373226,319620449
500,4,2.5,zigzag,legacy_vector_zigzag,7,33600161,33612506,1699554547,874966809
500,4,2.5,zigzag,legacy_vector_zigzag,8,1612450344,1612462689,154948977,715634870
500,4,2.5,zigzag,legacy_vector_zigzag,9,784849876,784862221,627221462,901922127
500,4,2.5,zigzag,legacy_vector_zigzag,10,1147875980,1147888325,1222136593,1366898536
500,4,2.5,zigzag,legacy_vector_zigzag,11,642010354,642022699,85714983,535624202
500,4,2.5,zigzag,legacy_vector_zigzag,12,346317159,346329504,885738638,745162180
500,4,2.5,zigzag,legacy_vector_zigzag,13,715734463,715746808,433855044,1120084684
500,4,2.5,zigzag,legacy_vector_zigzag,14,385105557,385117902,280126446,1734101034
500,4,2.5,zigzag,legacy_vector_zigzag,15,101482545,101494890,81774802,1569244397
500,4,2.5,zigzag,legacy_vector_zigzag,16,780598778,780611123,991635909,1045687740
500,4,2.5,zigzag,legacy_vector_zigzag,17,1791343461,1791355806,1656897348,626437215
500,4,2.5,zigzag,legacy_vector_zigzag,18,1414877426,1414889771,678724523,1354555368
500,4,2.5,zigzag,legacy_vector_zigzag,19,1586855561,1586867906,1118000377,1749371649
500,4,2.5,zigzag,legacy_vector_zigzag,20,687868600,687880945,1793310259,292608950
500,4,2.5,zigzag,legacy_vector_zigzag,21,12934803,12947148,682959460,1601688345
500,4,2.5,zigzag,legacy_vector_zigzag,22,1470388147,1470400492,45379103,329833723
500,4,2.5,zigzag,legacy_vector_zigzag,23,1627764597,1627776942,1086078215,1648216799
500,4,2.5,zigzag,legacy_vector_zigzag,24,939740738,939753083,1026309663,1473780488
500,4,2.5,zigzag,legacy_vector_zigzag,25,905760795,905773140,1557724735,639504209
500,4,2.5,zigzag,legacy_vector_zigzag,26,604626468,604638813,1554316480,1298378483
500,4,2.5,zigzag,legacy_vector_zigzag,27,1732131925,1732144270,1541848779,1565344941
500,4,2.5,zigzag,legacy_vector_zigzag,28,1135352746,1135365091,13898558,825339185
500,4,2.5,zigzag,legacy_vector_zigzag,29,425478262,425490607,1178630551,1632099059
500,4,2.5,zigzag,legacy_vector_zigzag,30,1252546601,1252558946,1161145422,1517903560
500,4,2.5,zigzag,legacy_vector_zigzag,31,1011685242,1011697587,276592858,374813452
500,4,2.5,zigzag,legacy_vector_zigzag,32,1366508593,1366520938,689310137,953031561
500,4,2.5,zigzag,legacy_vector_zigzag,33,1739551178,1739563523,1012678675,392714054
500,4,2.5,zigzag,legacy_vector_zigzag,34,89511309,89523654,784267817,402340119
500,4,2.5,zigzag,legacy_vector_zigzag,35,1573362032,1573374377,1430105119,1227028770
500,4,2.5,zigzag,legacy_vector_zigzag,36,1443092397,1443104742,1481184919,812886703
500,4,2.5,zigzag,legacy_vector_zigzag,37,1212459460,1212471805,1396308895,171738928
500,4,2.5,zigzag,legacy_vector_zigzag,38,1435957061,1435969406,904692444,1346505721
500,4,2.5,zigzag,legacy_vector_zigzag,39,1626324676,1626337021,1030930006,1128596636
500,4,2.5,zigzag,legacy_vector_zigzag,40,825926505,825938850,484434200,17715275
500,4,2.5,zigzag,legacy_vector_zigzag,41,93137369,93149714,1525769329,777863032
500,4,2.5,zigzag,legacy_vector_zigzag,42,900511407,900523752,569429157,1311166868
500,4,2.5,zigzag,legacy_vector_zigzag,43,940298968,940311313,1209807555,731295148
500,4,2.5,zigzag,legacy_vector_zigzag,44,1536165320,1536177665,1401690507,297389897
500,4,2.5,zigzag,legacy_vector_zigzag,45,723281630,723293975,1044456138,1119732214
500,4,2.5,zigzag,legacy_vector_zigzag,46,125990763,126003108,660568740,268522069
500,4,2.5,zigzag,legacy_vector_zigzag,47,1239821382,1239833727,409151474,289217348
500,4,2.5,zigzag,legacy_vector_zigzag,48,756497340,756509685,107456326,588161105
500,4,2.5,zigzag,legacy_vector_zigzag,49,907912633,907924978,1610436359,1340354449
500,4,2.5,zigzag,legacy_vector_zigzag,50,1553154668,1553167013,322721592,530619922
500,4,2.5,zigzag,legacy_vector_zigzag,51,483611417,483623762,853891235,837189349
500,4,2.5,zigzag,legacy_vector_zigzag,52,985874374,985886719,127696382,346102034
500,4,2.5,zigzag,legacy_vector_zigzag,53,641769684,641782029,726253022,205275920
500,4,2.5,zigzag,legacy_vector_zigzag,54,359209163,359221508,1288650722,903279450
500,4,2.5,zigzag,legacy_vector_zigzag,55,1553106773,1553119118,1392389631,861874380
500,4,2.5,zigzag,legacy_vector_zigzag,56,1354553814,1354566159,930620499,846767180
500,4,2.5,zigzag,legacy_vector_zigzag,57,1176330461,1176342806,1399340774,1008295610
500,4,2.5,zigzag,legacy_vector_zigzag,58,1048171062,1048183407,907576578,1443217716
500,4,2.5,zigzag,legacy_vector_zigzag,59,164494322,164506667,1429346211,128008288
500,4,2.5,zigzag,legacy_vector_zigzag,60,590684963,590697308,1214617495,547918892
500,4,2.5,zigzag,legacy_vector_zigzag,61,1509328328,1509340673,8598350,1352154049
500,4,2.5,zigzag,legacy_vector_zigzag,62,330618899,330631244,1430794082,1271439690
500,4,2.5,zigzag,legacy_vector_zigzag,63,1743372358,1743384703,1306020204,1775439625
500,4,2.5,zigzag,legacy_vector_zigzag,64,1634022623,1634034968,1742584746,1423662525
500,4,2.5,zigzag,legacy_vector_zigzag,65,552343233,552355578,257196402,960293924
500,4,2.5,zigzag,legacy_vector_zigzag,66,672841636,672853981,873161179,147283554
500,4,2.5,zigzag,legacy_vector_zigzag,67,518053841,518066186,149201066,1295584360
500,4,2.5,zigzag,legacy_vector_zigzag,68,1729899861,1729912206,98320016,885259540
500,4,2.5,zigzag,legacy_vector_zigzag,69,10044542,10056887,835750896,1070085812
500,4,2.5,zigzag,legacy_vector_zigzag,70,1679790391,1679802736,113882236,236035989
500,4,2.5,zigzag,legacy_vector_zigzag,71,1723443068,1723455413,231967523,1202260505
500,4,2.5,zigzag,legacy_vector_zigzag,72,749604280,749616625,1403774456,1371516296
500,4,2.5,zigzag,legacy_vector_zigzag,73,1334391614,1334403959,1370848600,823950585
500,4,2.5,zigzag,legacy_vector_zigzag,74,980999417,981011762,1682312812,782565689
500,4,2.5,zigzag,legacy_vector_zigzag,75,825841502,825853847,327445508,1672242681
500,4,2.5,zigzag,legacy_vector_zigzag,76,1161992638,1162004983,1059522142,348621930
500,4,2.5,zigzag,legacy_vector_zigzag,77,894032644,894044989,1762647729,1600007730
500,4,2.5,zigzag,legacy_vector_zigzag,78,487668829,487681174,1647241786,1693281354
500,4,2.5,zigzag,legacy_vector_zigzag,79,503784503,503796848,810726471,403460029
500,4,2.5,zigzag,legacy_vector_zigzag,80,754631696,754644041,344369313,581696119
500,4,2.5,zigzag,legacy_vector_zigzag,81,340634884,340647229,927128704,1074957070
500,4,2.5,zigzag,legacy_vector_zigzag,82,1734868226,1734880571,415160326,1331321434
500,4,2.5,zigzag,legacy_vector_zigzag,83,294045377,294057722,358598744,1125941868
500,4,2.5,zigzag,legacy_vector_zigzag,84,463471426,463483771,1334799674,817746853
500,4,2.5,zigzag,legacy_vector_zigzag,85,1107832680,1107845025,578276694,418655769
500,4,2.5,zigzag,legacy_vector_zigzag,86,715920019,715932364,1014784254,1715413588
500,4,2.5,zigzag,legacy_vector_zigzag,87,458470406,458482751,1673203615,758275970
500,4,2.5,zigzag,legacy_vector_zigzag,88,171144057,171156402,328805538,750732301
500,4,2.5,zigzag,legacy_vector_zigzag,89,262250295,262262640,1476643002,43544581
500,4,2.5,zigzag,legacy_vector_zigzag,90,179066713,179079058,729650903,35176349
500,4,2.5,zigzag,legacy_vector_zigzag,91,1026837812,1026850157,90044858,742604537
500,4,2.5,zigzag,legacy_vector_zigzag,92,4568729,4581074,227825911,1473911797
500,4,2.5,zigzag,legacy_vector_zigzag,93,923734079,923746424,1009691815,929248374
500,4,2.5,zigzag,legacy_vector_zigzag,94,1507227873,1507240218,587802944,1587191687
500,4,2.5,zigzag,legacy_vector_zigzag,95,1214416714,1214429059,1047196454,828553953
500,4,2.5,zigzag,legacy_vector_zigzag,96,667452725,667465070,1704962119,962373471
500,4,2.5,zigzag,legacy_vector_zigzag,97,1746135219,1746147564,495317947,249451222
500,4,2.5,zigzag,legacy_vector_zigzag,98,336880381,336892726,116731454,762182240
500,4,2.5,zigzag,legacy_vector_zigzag,99,514217568,514229913,315802243,1620583297
500,12,2.5,random,legacy_vector_random,0,170854461,170866806,651816961,1262420078
500,12,2.5,random,legacy_vector_random,1,578749229,578761574,339857669,30973640
500,12,2.5,random,legacy_vector_random,2,795559894,795572239,692731329,425902650
500,12,2.5,random,legacy_vector_random,3,139835940,139848285,46317887,1376780944
500,12,2.5,random,legacy_vector_random,4,1185138775,1185151120,886803194,1630241620
500,12,2.5,random,legacy_vector_random,5,878466407,878478752,489250025,1439702896
500,12,2.5,random,legacy_vector_random,6,1579178440,1579190785,441615,947953195
500,12,2.5,random,legacy_vector_random,7,1776151926,1776164271,696472153,1615517317
500,12,2.5,random,legacy_vector_random,8,1167436393,1167448738,241065410,1190807465
500,12,2.5,random,legacy_vector_random,9,344240778,344253123,1673860498,743106706
500,12,2.5,random,legacy_vector_random,10,1143275887,1143288232,891573419,1678876781
500,12,2.5,random,legacy_vector_random,11,1503944417,1503956762,1199690794,215572869
500,12,2.5,random,legacy_vector_random,12,1460040106,1460052451,1477897957,122700925
500,12,2.5,random,legacy_vector_random,13,579546155,579558500,1482256060,645124870
500,12,2.5,random,legacy_vector_random,14,234259787,234272132,1717648229,1184048975
500,12,2.5,random,legacy_vector_random,15,559893810,559906155,1458265896,17473140
500,12,2.5,random,legacy_vector_random,16,490129584,490141929,1403312017,3814757
500,12,2.5,random,legacy_vector_random,17,486191324,486203669,1530339039,847411446
500,12,2.5,random,legacy_vector_random,18,1782794701,1782807046,249871632,1107297189
500,12,2.5,random,legacy_vector_random,19,417439396,417451741,632983830,1013160676
500,12,2.5,random,legacy_vector_random,20,1447573049,1447585394,201333905,1184856185
500,12,2.5,random,legacy_vector_random,21,1230737031,1230749376,1634439622,1512557914
500,12,2.5,random,legacy_vector_random,22,368777203,368789548,1563297832,160576378
500,12,2.5,random,legacy_vector_random,23,1303428934,1303441279,619651794,813175058
500,12,2.5,random,legacy_vector_random,24,277385029,277397374,1200907926,1721797566
500,12,2.5,random,legacy_vector_random,25,944935877,944948222,665759737,1775990357
500,12,2.5,random,legacy_vector_random,26,1067547208,1067559553,675408783,786242162
500,12,2.5,random,legacy_vector_random,27,899777963,899790308,319999190,99364674
500,12,2.5,random,legacy_vector_random,28,1205484692,1205497037,468391640,89754078
500,12,2.5,random,legacy_vector_random,29,162781658,162794003,918425427,815725259
500,12,2.5,random,legacy_vector_random,30,1039560635,1039572980,787885162,469159216
500,12,2.5,random,legacy_vector_random,31,1400769987,1400782332,814604540,1704751020
500,12,2.5,random,legacy_vector_random,32,996999607,997011952,840080752,71258510
500,12,2.5,random,legacy_vector_random,33,1371042273,1371054618,733704425,1798056578
500,12,2.5,random,legacy_vector_random,34,1277136673,1277149018,1322648864,893536457
500,12,2.5,random,legacy_vector_random,35,425763400,425775745,622381458,185434429
500,12,2.5,random,legacy_vector_random,36,1704267802,1704280147,1709723969,1605330450
500,12,2.5,random,legacy_vector_random,37,1563132809,1563145154,1094093223,870344361
500,12,2.5,random,legacy_vector_random,38,296190496,296202841,1278914754,1332095371
500,12,2.5,random,legacy_vector_random,39,1174136173,1174148518,627219731,1107656731
500,12,2.5,random,legacy_vector_random,40,1787681396,1787693741,674107375,241838127
500,12,2.5,random,legacy_vector_random,41,602365045,602377390,1724519451,1427016119
500,12,2.5,random,legacy_vector_random,42,1048658299,1048670644,699369987,716430007
500,12,2.5,random,legacy_vector_random,43,1132718895,1132731240,1119201089,527316281
500,12,2.5,random,legacy_vector_random,44,1107451109,1107463454,167070774,1705725201
500,12,2.5,random,legacy_vector_random,45,445879607,445891952,1626890022,1793388624
500,12,2.5,random,legacy_vector_random,46,450831130,450843475,1141568792,784016479
500,12,2.5,random,legacy_vector_random,47,165047081,165059426,83490398,1065986888
500,12,2.5,random,legacy_vector_random,48,209898912,209911257,279145910,19243909
500,12,2.5,random,legacy_vector_random,49,598375803,598388148,1517516530,278263979
500,12,2.5,random,legacy_vector_random,50,1309748052,1309760397,1452633817,14790617
500,12,2.5,random,legacy_vector_random,51,798008856,798021201,823905611,633290510
500,12,2.5,random,legacy_vector_random,52,692373738,692386083,1115233474,315515285
500,12,2.5,random,legacy_vector_random,53,1010240532,1010252877,853214777,466487235
500,12,2.5,random,legacy_vector_random,54,1662593336,1662605681,1450954462,1763019232
500,12,2.5,random,legacy_vector_random,55,1483221231,1483233576,1337907081,432924616
500,12,2.5,random,legacy_vector_random,56,1474842832,1474855177,1650266666,1798400891
500,12,2.5,random,legacy_vector_random,57,582985480,582997825,1666821017,202327824
500,12,2.5,random,legacy_vector_random,58,1619299411,1619311756,407261316,1143871764
500,12,2.5,random,legacy_vector_random,59,401927056,401939401,525297833,1182794828
500,12,2.5,random,legacy_vector_random,60,1424774704,1424787049,1542269720,1786653828
500,12,2.5,random,legacy_vector_random,61,281005232,281017577,222368996,1259842902
500,12,2.5,random,legacy_vector_random,62,391897343,391909688,64379589,1506373815
500,12,2.5,random,legacy_vector_random,63,1637406360,1637418705,873246440,1036091754
500,12,2.5,random,legacy_vector_random,64,1096345641,1096357986,1496529727,856063644
500,12,2.5,random,legacy_vector_random,65,785390976,785403321,580260476,1270838742
500,12,2.5,random,legacy_vector_random,66,321201907,321214252,946198728,1345155193
500,12,2.5,random,legacy_vector_random,67,1790839409,1790851754,388070343,292957985
500,12,2.5,random,legacy_vector_random,68,270143319,270155664,1161584717,358710518
500,12,2.5,random,legacy_vector_random,69,151419994,151432339,1168623699,1149297141
500,12,2.5,random,legacy_vector_random,70,55480320,55492665,1140444939,1383181385
500,12,2.5,random,legacy_vector_random,71,771897001,771909346,1152281310,1617291045
500,12,2.5,random,legacy_vector_random,72,741239663,741252008,681635524,1046746440
500,12,2.5,random,legacy_vector_random,73,1048665647,1048677992,156862298,99197697
500,12,2.5,random,legacy_vector_random,74,1577645484,1577657829,790226401,972399414
500,12,2.5,random,legacy_vector_random,75,1523815409,1523827754,619646725,1054885746
500,12,2.5,random,legacy_vector_random,76,1458738013,1458750358,1002227280,1656569605
500,12,2.5,random,legacy_vector_random,77,1054969128,1054981473,1767682590,436566172
500,12,2.5,random,legacy_vector_random,78,392494359,392506704,1205724683,1570915241
500,12,2.5,random,legacy_vector_random,79,924083795,924096140,151378475,117881174
500,12,2.5,random,legacy_vector_random,80,1422540816,1422553161,202575046,101412182
500,12,2.5,random,legacy_vector_random,81,409369109,409381454,1741036508,864941024
500,12,2.5,random,legacy_vector_random,82,1338695495,1338707840,270684206,303970569
500,12,2.5,random,legacy_vector_random,83,1569318198,1569330543,576411499,1420980171
500,12,2.5,random,legacy_vector_random,84,850017287,850029632,1228686170,1581613349
500,12,2.5,random,legacy_vector_random,85,1268449353,1268461698,1004599934,137710555
500,12,2.5,random,legacy_vector_random,86,952955305,952967650,427001899,175746292
500,12,2.5,random,legacy_vector_random,87,38802698,38815043,1129957543,4479855
500,12,2.5,random,legacy_vector_random,88,641882703,641895048,651989213,724231876
500,12,2.5,random,legacy_vector_random,89,1548372805,1548385150,1625498636,1584681369
500,12,2.5,random,legacy_vector_random,90,371335102,371347447,1655406828,546322782
500,12,2.5,random,legacy_vector_random,91,1575634283,1575646628,1280717798,1497225877
500,12,2.5,random,legacy_vector_random,92,723527831,723540176,872981127,641665452
500,12,2.5,random,legacy_vector_random,93,532299833,532312178,1422582480,1208510034
500,12,2.5,random,legacy_vector_random,94,642303877,642316222,233597295,1524798309
500,12,2.5,random,legacy_vector_random,95,1605772710,1605785055,1247209739,36556091
500,12,2.5,random,legacy_vector_random,96,579978628,579990973,785295093,1443002410
500,12,2.5,random,legacy_vector_random,97,546958615,546970960,213707652,819901338
500,12,2.5,random,legacy_vector_random,98,1562456830,1562469175,406085741,755521431
500,12,2.5,random,legacy_vector_random,99,313842580,313854925,426129880,1134355770
500,12,2.5,scurve,legacy_vector_scurve,0,467945251,467957596,1375601602,627850657
500,12,2.5,scurve,legacy_vector_scurve,1,551635297,551647642,507285920,214809181
500,12,2.5,scurve,legacy_vector_scurve,2,425230463,425242808,795857666,7587925
500,12,2.5,scurve,legacy_vector_scurve,3,1132257192,1132269537,623965006,1065480972
500,12,2.5,scurve,legacy_vector_scurve,4,843470891,843483236,1411385516,413750169
500,12,2.5,scurve,legacy_vector_scurve,5,18583485,18595830,1118193835,1204013938
500,12,2.5,scurve,legacy_vector_scurve,6,607491154,607503499,995307703,720436430
500,12,2.5,scurve,legacy_vector_scurve,7,3352910,3365255,962327815,358950696
500,12,2.5,scurve,legacy_vector_scurve,8,500132967,500145312,577152207,316056225
500,12,2.5,scurve,legacy_vector_scurve,9,1378223815,1378236160,1002641101,1166237795
500,12,2.5,scurve,legacy_vector_scurve,10,1169259380,1169271725,145731071,1042452408
500,12,2.5,scurve,legacy_vector_scurve,11,242094970,242107315,1290809704,1084553519
500,12,2.5,scurve,legacy_vector_scurve,12,655218821,655231166,1347989407,1098016800
500,12,2.5,scurve,legacy_vector_scurve,13,324926616,324938961,149798817,1725892029
500,12,2.5,scurve,legacy_vector_scurve,14,1265678272,1265690617,631789721,1542854750
500,12,2.5,scurve,legacy_vector_scurve,15,396408494,396420839,914385730,560817982
500,12,2.5,scurve,legacy_vector_scurve,16,315728596,315740941,336815239,691426136
500,12,2.5,scurve,legacy_vector_scurve,17,1241040362,1241052707,914758378,1590448001
500,12,2.5,scurve,legacy_vector_scurve,18,1099250621,1099262966,1251605879,164774190
500,12,2.5,scurve,legacy_vector_scurve,19,769687563,769699908,233019150,1016482100
500,12,2.5,scurve,legacy_vector_scurve,20,603185656,603198001,655873318,1105726520
500,12,2.5,scurve,legacy_vector_scurve,21,452223586,452235931,1694406747,998983539
500,12,2.5,scurve,legacy_vector_scurve,22,771928416,771940761,128824808,1045583883
500,12,2.5,scurve,legacy_vector_scurve,23,1244193780,1244206125,217652501,839119893
500,12,2.5,scurve,legacy_vector_scurve,24,1133625536,1133637881,679888648,1626708156
500,12,2.5,scurve,legacy_vector_scurve,25,1083548127,1083560472,1728507374,342140328
500,12,2.5,scurve,legacy_vector_scurve,26,691751369,691763714,962488949,581053168
500,12,2.5,scurve,legacy_vector_scurve,27,510191211,510203556,1266395831,454694834
500,12,2.5,scurve,legacy_vector_scurve,28,591134026,591146371,608678666,951932094
500,12,2.5,scurve,legacy_vector_scurve,29,1564390062,1564402407,1645754495,893818257
500,12,2.5,scurve,legacy_vector_scurve,30,1532486080,1532498425,251040681,148846731
500,12,2.5,scurve,legacy_vector_scurve,31,294581267,294593612,1757303623,1162366416
500,12,2.5,scurve,legacy_vector_scurve,32,694601985,694614330,1145133657,160847727
500,12,2.5,scurve,legacy_vector_scurve,33,1161248507,1161260852,1594105673,1311932196
500,12,2.5,scurve,legacy_vector_scurve,34,822549910,822562255,1535001515,173122243
500,12,2.5,scurve,legacy_vector_scurve,35,535479707,535492052,864190389,1393437875
500,12,2.5,scurve,legacy_vector_scurve,36,649004217,649016562,480627674,436497106
500,12,2.5,scurve,legacy_vector_scurve,37,1047766950,1047779295,1076330974,398639639
500,12,2.5,scurve,legacy_vector_scurve,38,1777147225,1777159570,1288974122,258754233
500,12,2.5,scurve,legacy_vector_scurve,39,1443036719,1443049064,1407390891,142431468
500,12,2.5,scurve,legacy_vector_scurve,40,1196435864,1196448209,958718771,1727184099
