pop,n,step_ratio,pattern,pattern_full,rep,seed,target_path_seed,seed_namespace
500,8,2.5,zigzag,legacy_vector_zigzag,2,900871871,900884216,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,3,1327322844,1327335189,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,4,211350662,211363007,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,5,1476059104,1476071449,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,6,917521403,917533748,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,7,271859212,271871557,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,8,463181925,463194270,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,9,849124863,849137208,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,10,1274598440,1274610785,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,11,706155100,706167445,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,12,722320999,722333344,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,13,751987791,752000136,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,14,931642979,931655324,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,15,751870976,751883321,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,16,709772256,709784601,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,17,1549615159,1549627504,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,18,1110509616,1110521961,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,19,64459249,64471594,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,20,1134995503,1135007848,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,21,1557484756,1557497101,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,22,1089206692,1089219037,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,23,1324772329,1324784674,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,24,553792377,553804722,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,25,504517350,504529695,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,26,588635423,588647768,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,27,1488886174,1488898519,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,28,707801978,707814323,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,29,389525373,389537718,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,30,1581105684,1581118029,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,31,114827939,114840284,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,32,1088888645,1088900990,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,33,219141892,219154237,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,34,397298426,397310771,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,35,1108509056,1108521401,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,36,1217632992,1217645337,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,37,201467745,201480090,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,38,1686284392,1686296737,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,39,368554674,368567019,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,40,1505401785,1505414130,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,41,663778897,663791242,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,42,393321973,393334318,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,43,521203919,521216264,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,44,699360549,699372894,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,45,131017545,131029890,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,46,780654845,780667190,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,47,1607606180,1607618525,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,48,839791427,839803772,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,49,489826720,489839065,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,50,934841644,934853989,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,51,427555012,427567357,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,52,1455571602,1455583947,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,53,1512588897,1512601242,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,54,479417554,479429899,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,55,920424921,920437266,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,56,390111783,390124128,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,57,1707078480,1707090825,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,58,595283538,595295883,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,59,532517313,532529658,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,60,562773617,562785962,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,61,17486672,17499017,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,62,878662510,878674855,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,63,28207825,28220170,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,64,617470644,617482989,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,65,1324846888,1324859233,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,66,42695100,42707445,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,67,167588592,167600937,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,68,1248881503,1248893848,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,69,572678131,572690476,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,70,1628590346,1628602691,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,71,1204989497,1205001842,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,72,641715385,641727730,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,73,628846599,628858944,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,74,1028801867,1028814212,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,75,1011742470,1011754815,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,76,440611604,440623949,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,77,272269434,272281779,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,78,1016388409,1016400754,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,79,1120066426,1120078771,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,80,306239365,306251710,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,81,823663144,823675489,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,82,857391698,857404043,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,83,1722840114,1722852459,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,84,753836577,753848922,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,85,224411160,224423505,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,86,552051949,552064294,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,87,966068113,966080458,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,88,1704604049,1704616394,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,89,1679069089,1679081434,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,90,1245341810,1245354155,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,91,1725705644,1725717989,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,92,197420475,197432820,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,93,1124116047,1124128392,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,94,1648149245,1648161590,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,95,683273090,683285435,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,96,1535307702,1535320047,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,97,1024715252,1024727597,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,98,513331542,513343887,main_grid_validation
500,8,2.5,zigzag,legacy_vector_zigzag,99,495649224,495661569,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,0,1764945268,1764957613,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,1,1252065150,1252077495,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,2,647048858,647061203,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,3,274251887,274264232,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,4,1690614520,1690626865,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,5,1034005974,1034018319,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,6,1233824476,1233836821,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,7,644943733,644956078,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,8,1332935904,1332948249,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,9,112793312,112805657,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,10,1108447278,1108459623,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,11,654611568,654623913,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,12,5370558,5382903,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,13,787287795,787300140,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,14,110551235,110563580,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,15,257858360,257870705,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,16,757790181,757802526,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,17,816005974,816018319,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,18,957500939,957513284,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,19,1192959545,1192971890,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,20,549577448,549589793,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,21,1038150471,1038162816,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,22,561199021,561211366,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,23,1727409650,1727421995,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,24,1706181348,1706193693,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,25,70400553,70412898,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,26,1435912637,1435924982,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,27,164850608,164862953,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,28,76800926,76813271,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,29,347675199,347687544,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,30,339189041,339201386,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,31,1058929402,1058941747,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,32,1483531407,1483543752,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,33,1317608394,1317620739,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,34,1315161568,1315173913,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,35,648680225,648692570,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,36,604436733,604449078,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,37,1296759565,1296771910,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,38,440193121,440205466,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,39,999750494,999762839,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,40,1343266475,1343278820,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,41,1739087716,1739100061,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,42,1392400562,1392412907,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,43,1223492119,1223504464,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,44,1337585237,1337597582,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,45,1379464016,1379476361,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,46,1698309271,1698321616,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,47,632535977,632548322,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,48,1557321586,1557333931,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,49,1294647778,1294660123,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,50,584389587,584401932,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,51,1637698804,1637711149,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,52,1779876841,1779889186,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,53,1206476864,1206489209,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,54,1480103357,1480115702,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,55,1212840869,1212853214,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,56,407265791,407278136,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,57,668639550,668651895,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,58,1593950020,1593962365,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,59,1565470999,1565483344,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,60,583942945,583955290,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,61,321427981,321440326,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,62,1650346205,1650358550,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,63,1058392432,1058404777,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,64,979860801,979873146,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,65,1686837884,1686850229,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,66,1423197387,1423209732,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,67,253138447,253150792,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,68,749997579,750009924,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,69,1004347739,1004360084,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,70,1630147768,1630160113,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,71,489505404,489517749,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,72,569828990,569841335,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,73,193193002,193205347,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,74,1194286056,1194298401,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,75,1066413915,1066426260,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,76,137841421,137853766,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,77,1138815778,1138828123,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,78,385829963,385842308,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,79,1545324055,1545336400,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,80,360964270,360976615,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,81,1088402481,1088414826,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,82,977871319,977883664,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,83,620259356,620271701,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,84,988276112,988288457,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,85,390869399,390881744,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,86,1410825390,1410837735,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,87,1786305570,1786317915,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,88,1311182855,1311195200,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,89,906396193,906408538,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,90,484387207,484399552,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,91,1636478669,1636491014,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,92,197489589,197501934,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,93,1042907770,1042920115,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,94,964160840,964173185,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,95,1347063629,1347075974,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,96,1094423277,1094435622,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,97,683671040,683683385,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,98,586386164,586398509,main_grid_validation
500,12,2.5,zigzag,legacy_vector_zigzag,99,1330318249,1330330594,main_grid_validation
1000,4,1.5,random,legacy_vector_random,0,637365436,637377781,main_grid_validation
1000,4,1.5,random,legacy_vector_random,1,82031761,82044106,main_grid_validation
1000,4,1.5,random,legacy_vector_random,2,178478685,178491030,main_grid_validation
1000,4,1.5,random,legacy_vector_random,3,1141728207,1141740552,main_grid_validation
1000,4,1.5,random,legacy_vector_random,4,1590242762,1590255107,main_grid_validation
1000,4,1.5,random,legacy_vector_random,5,139279555,139291900,main_grid_validation
1000,4,1.5,random,legacy_vector_random,6,1462068457,1462080802,main_grid_validation
1000,4,1.5,random,legacy_vector_random,7,1234876538,1234888883,main_grid_validation
1000,4,1.5,random,legacy_vector_random,8,699874930,699887275,main_grid_validation
1000,4,1.5,random,legacy_vector_random,9,901588063,901600408,main_grid_validation
1000,4,1.5,random,legacy_vector_random,10,257533999,257546344,main_grid_validation
1000,4,1.5,random,legacy_vector_random,11,713006506,713018851,main_grid_validation
1000,4,1.5,random,legacy_vector_random,12,827717330,827729675,main_grid_validation
1000,4,1.5,random,legacy_vector_random,13,1216500010,1216512355,main_grid_validation
1000,4,1.5,random,legacy_vector_random,14,1004984066,1004996411,main_grid_validation
1000,4,1.5,random,legacy_vector_random,15,847644215,847656560,main_grid_validation
1000,4,1.5,random,legacy_vector_random,16,915989952,916002297,main_grid_validation
1000,4,1.5,random,legacy_vector_random,17,1295460055,1295472400,main_grid_validation
1000,4,1.5,random,legacy_vector_random,18,1616230662,1616243007,main_grid_validation
1000,4,1.5,random,legacy_vector_random,19,1691775539,1691787884,main_grid_validation
1000,4,1.5,random,legacy_vector_random,20,1690134826,1690147171,main_grid_validation
1000,4,1.5,random,legacy_vector_random,21,1299020587,1299032932,main_grid_validation
1000,4,1.5,random,legacy_vector_random,22,1509482766,1509495111,main_grid_validation
1000,4,1.5,random,legacy_vector_random,23,1712152312,1712164657,main_grid_validation
1000,4,1.5,random,legacy_vector_random,24,648460502,648472847,main_grid_validation
1000,4,1.5,random,legacy_vector_random,25,1051347098,1051359443,main_grid_validation
1000,4,1.5,random,legacy_vector_random,26,371720952,371733297,main_grid_validation
1000,4,1.5,random,legacy_vector_random,27,1501783017,1501795362,main_grid_validation
1000,4,1.5,random,legacy_vector_random,28,4753377,4765722,main_grid_validation
1000,4,1.5,random,legacy_vector_random,29,383117276,383129621,main_grid_validation
1000,4,1.5,random,legacy_vector_random,30,1636172914,1636185259,main_grid_validation
1000,4,1.5,random,legacy_vector_random,31,590676813,590689158,main_grid_validation
1000,4,1.5,random,legacy_vector_random,32,1165701903,1165714248,main_grid_validation
1000,4,1.5,random,legacy_vector_random,33,474112284,474124629,main_grid_validation
1000,4,1.5,random,legacy_vector_random,34,381171637,381183982,main_grid_validation
1000,4,1.5,random,legacy_vector_random,35,91726333,91738678,main_grid_validation
1000,4,1.5,random,legacy_vector_random,36,527449148,527461493,main_grid_validation
1000,4,1.5,random,legacy_vector_random,37,1336971574,1336983919,main_grid_validation
1000,4,1.5,random,legacy_vector_random,38,1658887535,1658899880,main_grid_validation
1000,4,1.5,random,legacy_vector_random,39,1346737395,1346749740,main_grid_validation
1000,4,1.5,random,legacy_vector_random,40,582396333,582408678,main_grid_validation
1000,4,1.5,random,legacy_vector_random,41,732515473,732527818,main_grid_validation
1000,4,1.5,random,legacy_vector_random,42,948196954,948209299,main_grid_validation
1000,4,1.5,random,legacy_vector_random,43,418594694,418607039,main_grid_validation
1000,4,1.5,random,legacy_vector_random,44,1425963369,1425975714,main_grid_validation
1000,4,1.5,random,legacy_vector_random,45,170976080,170988425,main_grid_validation
1000,4,1.5,random,legacy_vector_random,46,1071418674,1071431019,main_grid_validation
1000,4,1.5,random,legacy_vector_random,47,464873976,464886321,main_grid_validation
1000,4,1.5,random,legacy_vector_random,48,1453210766,1453223111,main_grid_validation
1000,4,1.5,random,legacy_vector_random,49,469922732,469935077,main_grid_validation
1000,4,1.5,random,legacy_vector_random,50,176418209,176430554,main_grid_validation
1000,4,1.5,random,legacy_vector_random,51,828519010,828531355,main_grid_validation
1000,4,1.5,random,legacy_vector_random,52,276431155,276443500,main_grid_validation
1000,4,1.5,random,legacy_vector_random,53,464102222,464114567,main_grid_validation
1000,4,1.5,random,legacy_vector_random,54,439877160,439889505,main_grid_validation
1000,4,1.5,random,legacy_vector_random,55,820908630,820920975,main_grid_validation
1000,4,1.5,random,legacy_vector_random,56,598425597,598437942,main_grid_validation
1000,4,1.5,random,legacy_vector_random,57,659232147,659244492,main_grid_validation
1000,4,1.5,random,legacy_vector_random,58,1069888693,1069901038,main_grid_validation
1000,4,1.5,random,legacy_vector_random,59,478963201,478975546,main_grid_validation
1000,4,1.5,random,legacy_vector_random,60,1279782628,1279794973,main_grid_validation
1000,4,1.5,random,legacy_vector_random,61,275247519,275259864,main_grid_validation
1000,4,1.5,random,legacy_vector_random,62,1189393165,1189405510,main_grid_validation
1000,4,1.5,random,legacy_vector_random,63,775723444,775735789,main_grid_validation
1000,4,1.5,random,legacy_vector_random,64,22140540,22152885,main_grid_validation
1000,4,1.5,random,legacy_vector_random,65,337910898,337923243,main_grid_validation
1000,4,1.5,random,legacy_vector_random,66,636420476,636432821,main_grid_validation
1000,4,1.5,random,legacy_vector_random,67,606267904,606280249,main_grid_validation
1000,4,1.5,random,legacy_vector_random,68,1056611964,1056624309,main_grid_validation
1000,4,1.5,random,legacy_vector_random,69,1703855643,1703867988,main_grid_validation
1000,4,1.5,random,legacy_vector_random,70,1770318899,1770331244,main_grid_validation
1000,4,1.5,random,legacy_vector_random,71,369890388,369902733,main_grid_validation
1000,4,1.5,random,legacy_vector_random,72,198294155,198306500,main_grid_validation
1000,4,1.5,random,legacy_vector_random,73,463377706,463390051,main_grid_validation
1000,4,1.5,random,legacy_vector_random,74,1315657854,1315670199,main_grid_validation
1000,4,1.5,random,legacy_vector_random,75,1140347275,1140359620,main_grid_validation
1000,4,1.5,random,legacy_vector_random,76,1737762874,1737775219,main_grid_validation
1000,4,1.5,random,legacy_vector_random,77,53241779,53254124,main_grid_validation
1000,4,1.5,random,legacy_vector_random,78,1227564473,1227576818,main_grid_validation
1000,4,1.5,random,legacy_vector_random,79,1360295145,1360307490,main_grid_validation
1000,4,1.5,random,legacy_vector_random,80,996174533,996186878,main_grid_validation
1000,4,1.5,random,legacy_vector_random,81,367597474,367609819,main_grid_validation
1000,4,1.5,random,legacy_vector_random,82,162981340,162993685,main_grid_validation
1000,4,1.5,random,legacy_vector_random,83,308359319,308371664,main_grid_validation
1000,4,1.5,random,legacy_vector_random,84,361786688,361799033,main_grid_validation
1000,4,1.5,random,legacy_vector_random,85,104717780,104730125,main_grid_validation
1000,4,1.5,random,legacy_vector_random,86,920657194,920669539,main_grid_validation
1000,4,1.5,random,legacy_vector_random,87,557157404,557169749,main_grid_validation
1000,4,1.5,random,legacy_vector_random,88,169503400,169515745,main_grid_validation
1000,4,1.5,random,legacy_vector_random,89,1170776973,1170789318,main_grid_validation
1000,4,1.5,random,legacy_vector_random,90,749226553,749238898,main_grid_validation
1000,4,1.5,random,legacy_vector_random,91,749900822,749913167,main_grid_validation
1000,4,1.5,random,legacy_vector_random,92,769441542,769453887,main_grid_validation
1000,4,1.5,random,legacy_vector_random,93,340872134,340884479,main_grid_validation
1000,4,1.5,random,legacy_vector_random,94,195927267,195939612,main_grid_validation
1000,4,1.5,random,legacy_vector_random,95,1281378043,1281390388,main_grid_validation
1000,4,1.5,random,legacy_vector_random,96,1708276781,1708289126,main_grid_validation
1000,4,1.5,random,legacy_vector_random,97,948890693,948903038,main_grid_validation
1000,4,1.5,random,legacy_vector_random,98,120912742,120925087,main_grid_validation
1000,4,1.5,random,legacy_vector_random,99,388152272,388164617,main_grid_validation
1000,8,1.5,random,legacy_vector_random,0,1380240838,1380253183,main_grid_validation
1000,8,1.5,random,legacy_vector_random,1,873714367,873726712,main_grid_validation
1000,8,1.5,random,legacy_vector_random,2,1232577359,1232589704,main_grid_validation
1000,8,1.5,random,legacy_vector_random,3,925462680,925475025,main_grid_validation
1000,8,1.5,random,legacy_vector_random,4,866545181,866557526,main_grid_validation
1000,8,1.5,random,legacy_vector_random,5,76544222,76556567,main_grid_validation
1000,8,1.5,random,legacy_vector_random,6,1123507616,1123519961,main_grid_validation
1000,8,1.5,random,legacy_vector_random,7,900071665,900084010,main_grid_validation
1000,8,1.5,random,legacy_vector_random,8,1475189473,1475201818,main_grid_validation
1000,8,1.5,random,legacy_vector_random,9,905867376,905879721,main_grid_validation
1000,8,1.5,random,legacy_vector_random,10,605060912,605073257,main_grid_validation
1000,8,1.5,random,legacy_vector_random,11,953934470,953946815,main_grid_validation
1000,8,1.5,random,legacy_vector_random,12,210043614,210055959,main_grid_validation
1000,8,1.5,random,legacy_vector_random,13,897282487,897294832,main_grid_validation
1000,8,1.5,random,legacy_vector_random,14,1706036747,1706049092,main_grid_validation
1000,8,1.5,random,legacy_vector_random,15,1675620261,1675632606,main_grid_validation
1000,8,1.5,random,legacy_vector_random,16,17303127,17315472,main_grid_validation
1000,8,1.5,random,legacy_vector_random,17,1074228230,1074240575,main_grid_validation
1000,8,1.5,random,legacy_vector_random,18,377118014,377130359,main_grid_validation
1000,8,1.5,random,legacy_vector_random,19,1176247704,1176260049,main_grid_validation
1000,8,1.5,random,legacy_vector_random,20,698143324,698155669,main_grid_validation
1000,8,1.5,random,legacy_vector_random,21,531487462,531499807,main_grid_validation
1000,8,1.5,random,legacy_vector_random,22,1597038724,1597051069,main_grid_validation
1000,8,1.5,random,legacy_vector_random,23,244578321,244590666,main_grid_validation
1000,8,1.5,random,legacy_vector_random,24,350226887,350239232,main_grid_validation
1000,8,1.5,random,legacy_vector_random,25,195261859,195274204,main_grid_validation
1000,8,1.5,random,legacy_vector_random,26,1224765815,1224778160,main_grid_validation
1000,8,1.5,random,legacy_vector_random,27,396374573,396386918,main_grid_validation
1000,8,1.5,random,legacy_vector_random,28,1037241710,1037254055,main_grid_validation
1000,8,1.5,random,legacy_vector_random,29,1055227636,1055239981,main_grid_validation
1000,8,1.5,random,legacy_vector_random,30,1477092716,1477105061,main_grid_validation
1000,8,1.5,random,legacy_vector_random,31,1069884247,1069896592,main_grid_validation
1000,8,1.5,random,legacy_vector_random,32,565962801,565975146,main_grid_validation
1000,8,1.5,random,legacy_vector_random,33,633748592,633760937,main_grid_validation
1000,8,1.5,random,legacy_vector_random,34,1465303946,1465316291,main_grid_validation
